RowNumber,CustomerId,First Name,Second Name,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,IsActiveMember,EstimatedSalary,HasCrCard
309,15773972,Rafi,Ramzi ,614,Pahang,Male,50,4,137104.47,1,0,127166.49,1
310,15746726,Jamil ,Umar ,438,Selangor,Male,31,8,78398.69,1,0,44937.01,1
311,15712287,Bella,Hawa,652,Selangor,Female,80,4,0,2,1,188603.07,1
312,15702919,Hasan ,Hasan ,729,Johor,Male,30,6,63669.42,1,0,145111.37,1
313,15674398,Sadiq ,Jamil ,642,Kelantan,Male,38,3,0,2,0,171463.83,0
314,15797960,Ella,Bella,806,Kelantan,Female,59,0,135296.33,1,0,182822.5,1
315,15631868,Rafi,Tariq ,744,Pahang,Male,36,2,153804.44,1,1,87213.33,1
316,15581539,Amin,Imran ,474,Johor,Male,37,3,0,2,0,57175.32,0
317,15662736,Fauzi ,Ramzi ,559,Johor,Male,49,2,147069.78,1,0,120540.83,1
318,15666252,Daud ,Lutfi ,706,Pahang,Male,42,9,0,2,1,28714.34,1
319,15677512,Ella,Mila,628,Pahang,Female,22,3,0,1,0,85426.28,1
320,15626114,Zaid,Jamil ,429,Pahang,Male,24,4,95741.75,1,0,46170.75,1
321,15810834,Hiza,Lela,525,Kelantan,Female,57,2,145965.33,1,1,64448.36,1
322,15678910,Latifa,Hawa,680,Pahang,Female,30,8,141441.75,1,1,16278.97,1
323,15694408,Sadiq ,Syamsul,749,Johor,Male,40,1,139290.41,1,0,182855.42,1
324,15585215,Hawa,Bella,763,Selangor,Female,31,4,0,2,0,50404.72,0
325,15682757,Abu,Zaid,734,Johor,Male,30,3,0,2,0,107640.25,1
326,15736601,Amin,Umar ,716,Selangor,Male,35,4,144428.87,1,0,134132.65,1
327,15601848,Tariq ,Jamil ,594,Kelantan,Male,35,2,0,2,0,103480.69,1
328,15736008,Zara,Ella,644,Johor,Female,46,9,95441.27,1,0,108761.05,1
329,15669064,Ramli ,Amin,671,Johor,Male,35,1,144848.74,1,1,179012.3,1
330,15624528,Umar ,Fauzi ,664,Selangor,Male,26,7,116244.14,2,1,95145.14,1
331,15598493,Jamil ,Fauzi ,656,Johor,Male,50,7,0,2,1,72143.44,0
332,15601274,Zara,Hawa,667,Pahang,Female,40,1,146502.07,1,0,19162.89,1
333,15702669,Ramli ,Abu,663,Pahang,Male,44,2,117028.6,2,1,144680.18,0
334,15728669,Dania,Mila,584,Selangor,Female,30,8,112013.81,1,0,177772.03,1
335,15742668,Tia,Ella,626,Kelantan,Female,37,6,108269.37,1,0,5597.94,1
336,15697441,Daud ,Imran ,485,Kelantan,Male,29,7,182123.79,1,0,116828.51,1
337,15740476,Dania,Fiza,659,Johor,Female,32,3,150923.74,2,1,174652.51,0
338,15648064,Ramzi ,Ghani ,649,Pahang,Male,33,2,0,2,0,2010.98,1
339,15636624,Rose,Rose,805,Kelantan,Female,39,5,165272.13,1,0,14109.85,1
340,15807923,Samima,Asha ,716,Johor,Female,39,10,115301.31,1,0,43527.4,1
341,15745844,Tia,Dwi,642,Pahang,Female,40,6,129502.49,2,1,86099.23,0
342,15786170,Fauzi ,Ramli ,659,Johor,Male,31,4,118342.26,1,0,161574.19,0
343,15681081,Dania,Rose,545,Pahang,Female,47,5,0,2,1,38970.14,1
344,15684484,Ramzi ,Amri,543,Selangor,Male,22,8,0,2,0,127587.22,0
345,15785869,Hiza,Mila,718,Pahang,Female,25,7,0,2,0,30380.12,1
346,15763859,Fiza,Zara,840,Kelantan,Female,43,7,0,2,0,90908.95,1
347,15658935,Lela,Nisha,630,Pahang,Female,34,9,106937.05,2,0,138275.01,1
348,15747358,Abu,Zaid,643,Pahang,Male,59,3,170331.37,1,1,32171.79,1
349,15735203,Elsa,Hiza,654,Kelantan,Female,32,1,114510.85,1,1,126143.23,1
350,15576256,Ramli ,Syamsul,582,Pahang,Male,39,5,0,2,1,129892.93,1
351,15659420,Sadiq ,Sadiq ,659,Kelantan,Male,32,3,107594.11,2,1,102416.84,1
352,15593365,Amin,Amin,762,Pahang,Male,39,2,81273.13,1,1,18719.67,1
353,15777352,Fiza,Bella,568,Johor,Female,32,7,169399.6,1,0,61936.22,1
354,15812007,Daniel,Ghani ,670,Selangor,Male,25,6,0,2,1,78358.94,1
355,15625461,Fiza,Nisha,613,Johor,Female,45,1,187841.99,2,1,147224.27,1
356,15739438,Fauzi ,Daniel,539,Pahang,Male,30,0,0,2,0,160979.66,1
357,15611759,Lela,Salma,850,Pahang,Female,57,8,126776.3,2,1,132298.49,1
358,15661629,Rafi,Tariq ,522,Kelantan,Male,34,9,126436.29,1,0,174248.52,1
359,15633950,Fauzi ,Hasan ,737,Kelantan,Male,41,1,101960.74,1,1,123547.28,1
360,15592386,Ramzi ,Imran ,520,Selangor,Male,58,3,0,2,1,32790.02,0
361,15803716,Amri,Ramzi ,706,Johor,Male,28,3,0,2,1,181543.67,0
362,15696674,Bella,Bella,643,Kelantan,Female,45,2,150842.93,1,1,2319.96,0
363,15706365,Samima,Samima,648,Kelantan,Female,50,9,102535.57,1,1,189543.19,1
364,15745088,Nisha,Hawa,443,Selangor,Female,29,9,99027.61,2,0,10940.4,1
365,15676715,Sadiq ,Daud ,640,Selangor,Male,68,9,0,2,1,199493.38,1
366,15613085,Jolie,Fiza,628,Pahang,Female,33,3,0,1,1,188193.25,1
367,15633537,Mila,Dwi,540,Pahang,Female,42,9,87271.41,2,0,172572.64,1
368,15594720,Ella,Hawa,460,Pahang,Female,35,8,102742.91,2,1,189339.6,1
369,15684042,Ramzi ,Sadiq ,636,Pahang,Male,34,2,40105.51,2,1,53512.16,0
370,15583303,Hiza,Bella,593,Pahang,Female,29,2,152265.43,1,0,34004.44,1
371,15611579,Daud ,Daud ,801,Pahang,Male,42,4,141947.67,1,1,10598.29,1
372,15774696,Fiza,Mila,640,Pahang,Female,75,1,106307.91,2,1,113428.77,0
373,15694506,Ramli ,Hasan ,611,Kelantan,Male,31,0,107884.81,2,1,183487.98,1
374,15688074,Imran ,Tariq ,802,Selangor,Male,31,1,125013.72,1,1,187658.09,1
375,15759537,Ramli ,Khairul,717,Kelantan,Male,35,7,58469.37,2,1,172459.39,1
376,15758449,Tia,Nisha,769,Pahang,Female,39,8,0,1,1,21016,0
377,15583456,Zaid,Rafi,745,Pahang,Male,45,10,117231.63,3,1,122381.02,1
378,15667871,Ramli ,Syamsul,572,Kelantan,Male,35,4,152390.26,1,0,128123.66,1
379,15677371,Dania,Samima,629,Kelantan,Female,30,2,34013.63,1,0,19570.63,1
380,15629677,Zainab,Asha ,687,Selangor,Female,39,2,0,3,0,188150.6,0
381,15713578,Salma,Hiza,483,Johor,Female,50,9,0,2,1,111020.24,1
382,15591509,Lutfi ,Daniel,690,Johor,Male,36,7,101583.11,2,0,123775.15,1
383,15568240,Dwi,Latifa,492,Selangor,Female,30,10,77168.87,2,1,146700.22,0
384,15622993,Fauzi ,Ghani ,709,Selangor,Male,28,8,124695.72,2,0,145251.35,1
385,15689294,Zaid,Daud ,705,Pahang,Male,44,3,105934.96,1,0,82463.69,1
386,15720910,Asha ,Asha ,560,Johor,Female,66,9,0,1,1,15928.49,1
387,15721181,Tariq ,Imran ,611,Pahang,Male,46,6,0,2,0,45886.33,1
388,15776433,Khairul,Hasan ,730,Johor,Male,62,2,0,2,1,186489.95,1
389,15748936,Dwi,Rose,709,Kelantan,Female,45,2,0,2,1,162922.65,0
390,15717225,Asha ,Bella,544,Johor,Female,21,10,161525.96,2,0,9262.77,1
391,15685226,Samima,Hiza,712,Selangor,Female,29,7,147199.07,1,1,84932.4,1
392,15785611,Rafi,Zaid,752,Johor,Male,38,3,183102.29,1,1,71557.12,1
393,15573456,Hasan ,Fauzi ,648,Selangor,Male,46,9,127209,2,0,77405.95,1
394,15684548,Zaid,Abu,556,Kelantan,Male,38,8,0,2,0,417.41,0
395,15620505,Fiza,Rose,594,Kelantan,Female,24,0,97378.54,1,1,71405.17,1
396,15807432,Lela,Zainab,645,Kelantan,Female,37,2,136925.09,2,1,153400.24,0
397,15584766,Hasan ,Ghani ,557,Pahang,Male,33,3,54503.55,1,1,371.05,1
398,15612187,Ghani ,Hasan ,547,Selangor,Male,32,8,155726.85,1,0,67789.99,1
399,15762218,Dania,Mila,701,Selangor,Female,39,9,0,2,1,145894.9,0
400,15646372,Zainab,Elsa,616,Johor,Female,66,1,135842.41,1,0,183840.51,1
401,15690452,Daud ,Jamil ,605,Pahang,Male,52,1,63349.75,1,0,108887.44,1
402,15747795,Asha ,Bella,593,Pahang,Female,38,4,129499.42,1,1,154071.27,1
403,15781589,Lutfi ,Zaid,751,Johor,Male,52,8,0,2,1,179291.85,0
404,15732674,Syamsul,Syamsul,443,Kelantan,Male,36,6,70438.01,2,1,56937.43,0
405,15642291,Sadiq ,Fauzi ,685,Selangor,Male,23,8,0,2,1,112239.03,1
406,15692761,Ramli ,Syamsul,718,Johor,Male,36,9,0,1,0,45909.87,1
407,15578045,Hawa,Hiza,538,Kelantan,Female,49,9,141434.04,1,0,173779.25,0
408,15745354,Dwi,Zainab,611,Pahang,Female,37,4,0,2,0,125696.26,1
409,15701376,Sadiq ,Tariq ,668,Pahang,Male,37,10,152958.29,2,1,159585.61,1
410,15691625,Asha ,Latifa,537,Pahang,Female,41,3,138306.34,1,0,106761.47,1
411,15566594,Zaid,Jamil ,709,Johor,Male,23,10,0,2,0,129590.18,0
412,15760431,Imran ,Zaid,850,Selangor,Male,38,1,0,2,1,80006.65,1
413,15686302,Salma,Rose,745,Pahang,Female,31,3,124328.84,1,1,140451.52,1
414,15801559,Dania,Bella,693,Kelantan,Female,41,9,181461.48,3,1,187929.43,1
415,15810432,Abu,Ramli ,795,Pahang,Male,35,8,0,2,0,167155.36,1
416,15809616,Zaid,Umar ,626,Pahang,Male,26,8,0,2,0,191420.71,0
417,15720559,Latifa,Rose,487,Kelantan,Female,61,5,110368.03,1,0,11384.45,0
418,15695632,Samima,Ella,556,Johor,Female,39,9,89588.35,1,1,94898.1,1
419,15659843,Salma,Salma,643,Selangor,Female,46,6,0,2,0,106781.59,0
420,15615624,Dania,Lela,605,Kelantan,Female,28,6,0,2,0,159508.52,0
421,15810418,Fiza,Mila,756,Pahang,Female,60,3,115924.89,1,0,93524.19,1
422,15716186,Tia,Elsa,586,Kelantan,Female,38,2,0,2,0,87168.46,1
423,15674551,Abu,Rafi,535,Johor,Male,40,7,111756.5,1,0,8128.32,1
424,15622834,Tia,Zainab,678,Johor,Female,35,4,0,1,0,125518.32,1
425,15566111,Khairul,Abu,596,Pahang,Male,39,9,0,1,0,48963.59,1
426,15784597,Amri,Syamsul,648,Kelantan,Male,26,9,162923.85,1,0,98368.24,1
427,15652883,Umar ,Abu,492,Selangor,Male,39,10,124576.65,2,0,148584.61,1
428,15806964,Daud ,Amri,702,Pahang,Male,45,0,80793.58,1,1,27474.81,1
429,15576313,Samima,Dania,486,Kelantan,Female,40,9,71340.09,1,0,76192.21,1
430,15806467,Ghani ,Fauzi ,568,Johor,Male,40,1,99282.63,1,0,134600.94,0
431,15597602,Umar ,Daniel,619,Pahang,Male,57,3,137946.39,1,1,72467.99,1
432,15743040,Daud ,Syamsul,724,Selangor,Male,41,2,127892.57,2,1,199645.45,0
433,15705521,Salma,Zainab,548,Johor,Female,33,0,101084.36,1,0,42749.85,1
434,15595039,Asha ,Tia,545,Selangor,Female,37,8,114754.08,1,0,136050.44,1
435,15799384,Amri,Fauzi ,683,Johor,Male,33,8,0,1,0,73564.44,0
436,15581197,Zara,Dania,762,Kelantan,Female,51,3,99286.98,1,1,85578.63,0
437,15693737,Lela,Rose,627,Selangor,Female,30,4,79871.02,2,0,129826.89,1
438,15624623,Hasan ,Syamsul,516,Johor,Male,35,10,104088.59,2,0,119666,0
439,15783501,Hawa,Dania,800,Selangor,Female,38,2,168190.33,2,0,68052.08,1
440,15690134,Salma,Mila,464,Selangor,Female,42,3,85679.25,1,1,164104.74,1
441,15782735,Asha ,Elsa,626,Kelantan,Female,35,3,0,1,0,80190.36,0
442,15611088,Lela,Latifa,790,Pahang,Female,31,9,0,2,0,84126.75,1
443,15672145,Tia,Salma,534,Kelantan,Female,34,7,121551.58,2,1,70179,1
444,15732628,Daniel,Hasan ,745,Selangor,Male,46,2,122220.19,1,1,118024.1,1
445,15787470,Hasan ,Fauzi ,553,Johor,Male,47,3,116528.15,1,0,145704.19,0
446,15803406,Jolie,Samima,748,Johor,Female,26,1,77780.29,1,1,183049.41,0
447,15730460,Daud ,Amin,722,Selangor,Male,37,2,0,1,0,120906.83,0
448,15644572,Zaid,Ghani ,501,Selangor,Male,40,4,125832.2,1,1,100433.83,1
449,15694860,Elsa,Salma,675,Pahang,Female,38,6,68065.8,1,0,138777,0
450,15658169,Fiza,Rose,778,Selangor,Female,47,6,127299.34,2,0,124694.99,1
451,15794396,Rose,Bella,494,Kelantan,Female,38,7,174937.64,1,0,40084.32,1
452,15785798,Hasan ,Ghani ,850,Pahang,Male,40,9,0,2,1,119232.33,0
453,15710825,Amin,Daniel,592,Selangor,Male,31,7,110071.1,1,0,43921.36,0
454,15668444,Salma,Zainab,590,Johor,Female,44,3,139432.37,1,0,62222.81,1
455,15726631,Ella,Nisha,758,Kelantan,Female,39,6,127357.76,1,1,56577,0
456,15733797,Imran ,Tariq ,506,Kelantan,Male,36,5,0,2,0,164253.35,1
457,15747960,Hasan ,Rafi,733,Selangor,Male,33,3,0,1,1,7666.73,1
458,15634632,Daniel,Rafi,711,Selangor,Male,38,3,0,2,0,68487.51,1
459,15707362,Amin,Ghani ,514,Selangor,Male,43,1,95556.31,1,1,199273.98,0
460,15662976,Jamil ,Tariq ,637,Pahang,Male,37,8,0,1,1,186062.36,1
461,15732778,Zaid,Zaid,468,Pahang,Male,29,1,111681.98,2,1,195711.16,1
462,15718443,Amin,Amri,539,Kelantan,Male,39,3,0,2,0,36692.17,1
463,15670039,Zainab,Zara,509,Kelantan,Female,25,3,108738.71,2,0,106920.57,1
464,15773792,Nisha,Lela,662,Kelantan,Female,32,4,133950.37,1,1,48725.68,1
465,15613786,Abu,Ghani ,818,Selangor,Male,26,4,0,2,1,167036.94,1
466,15726032,Syamsul,Daniel,608,Kelantan,Male,33,9,89968.69,1,0,68777.26,1
467,15663252,Ella,Jolie,850,Kelantan,Female,32,9,0,2,1,18924.92,1
468,15593782,Bella,Jolie,816,Johor,Female,38,5,130878.75,3,0,71905.77,1
469,15633283,Abu,Rafi,536,Selangor,Male,35,8,0,2,0,64833.28,1
470,15749167,Abu,Fauzi ,753,Pahang,Male,35,3,0,2,1,184843.77,1
471,15759298,Fauzi ,Amri,631,Pahang,Male,27,10,134169.62,1,1,176730.02,1
472,15683625,Hasan ,Daud ,703,Selangor,Male,37,1,149762.08,1,0,20629.4,1
473,15635367,Ramzi ,Amri,774,Pahang,Male,26,2,93844.69,1,0,28415.36,1
474,15681705,Fauzi ,Fauzi ,785,Kelantan,Male,28,8,0,2,0,77231.27,1
475,15603156,Dwi,Zainab,571,Kelantan,Female,33,1,0,2,0,102750.7,1
476,15591986,Zaid,Amri,621,Selangor,Male,46,6,141078.37,1,0,34580.8,0
477,15798888,Lela,Mila,605,Pahang,Female,31,1,117992.59,1,1,183598.77,1
478,15809722,Bella,Dwi,611,Kelantan,Female,40,8,100812.33,2,0,147358.27,1
479,15677538,Ramli ,Ghani ,569,Selangor,Male,38,7,0,1,1,108469.2,1
480,15797736,Daud ,Tariq ,658,Pahang,Male,29,4,80262.6,1,1,20612.82,1
481,15695585,Umar ,Syamsul,788,Pahang,Male,34,6,156478.62,1,1,181196.76,0
482,15744398,Fiza,Nisha,525,Pahang,Female,23,5,0,2,0,160249.1,1
483,15750658,Ghani ,Ramzi ,798,Pahang,Male,37,8,0,3,0,110783.28,0
484,15578186,Daniel,Ramli ,486,Kelantan,Male,37,9,115217.99,2,0,144995.33,1
485,15676519,Lutfi ,Sadiq ,615,Kelantan,Male,61,9,0,2,0,150227.85,1
486,15637954,Bella,Zainab,730,Pahang,Female,35,0,155470.55,1,1,53718.28,1
487,15758639,Tariq ,Lutfi ,641,Pahang,Male,37,7,0,2,0,75248.3,1
488,15613772,Abu,Ramli ,542,Selangor,Male,39,3,135096.77,1,1,14353.43,1
489,15731744,Amri,Hasan ,692,Kelantan,Male,30,2,0,2,1,130486.57,0
490,15807709,Lela,Samima,714,Pahang,Female,55,9,180075.22,1,1,100127.71,1
491,15714689,Daniel,Abu,591,Selangor,Male,29,1,97541.24,1,1,196356.17,1
492,15699005,Salma,Rose,710,Kelantan,Female,41,2,156067.05,1,1,9983.88,1
493,15624170,Hiza,Elsa,639,Pahang,Female,38,4,81550.94,2,1,118974.77,0
494,15725679,Latifa,Mila,531,Johor,Female,47,6,0,1,0,194998.34,0
495,15585865,Asha ,Elsa,673,Johor,Female,38,2,170061.92,2,0,134901.34,0
496,15804256,Syamsul,Syamsul,765,Selangor,Male,36,8,92310.54,2,1,72924.56,1
497,15662403,Lela,Salma,622,Selangor,Female,32,6,169089.38,2,0,101057.95,1
498,15733616,Imran ,Daniel,806,Johor,Male,40,5,80613.93,1,1,142838.64,1
499,15591995,Rafi,Ramli ,757,Johor,Male,26,8,121581.56,2,1,127059.04,1
500,15677020,Fiza,Hawa,570,Johor,Female,58,8,0,1,1,116503.92,0
501,15727688,Jamil ,Ramli ,555,Selangor,Male,32,4,0,2,1,54405.79,1
502,15715941,Syamsul,Amin,692,Pahang,Male,54,5,0,2,1,88721.84,1
503,15714485,Ramli ,Hasan ,774,Pahang,Male,60,5,85891.55,1,0,74135.48,1
504,15730059,Sadiq ,Rafi,638,Pahang,Male,44,9,77637.35,2,1,111346.22,1
505,15715527,Ella,Jolie,543,Selangor,Female,41,4,0,1,0,194902.16,0
506,15576623,Syamsul,Ramli ,584,Johor,Male,31,5,0,2,0,31474.27,1
507,15805565,Umar ,Zaid,691,Selangor,Male,30,7,116927.89,1,0,21198.39,1
508,15677307,Asha ,Hiza,684,Johor,Female,40,6,137326.65,1,0,186976.6,1
509,15773890,Fauzi ,Ghani ,733,Pahang,Male,22,5,0,2,1,117202.19,1
510,15598883,Latifa,Zara,599,Kelantan,Female,37,2,0,2,1,143739.29,1
511,15568506,Asha ,Nisha,524,Selangor,Female,31,10,67238.98,2,1,161811.23,1
512,15761043,Rose,Elsa,632,Kelantan,Female,38,6,86569.76,2,0,98090.91,1
513,15782236,Imran ,Ramzi ,735,Kelantan,Male,34,5,0,2,0,71095.41,0
514,15593601,Hasan ,Daniel,734,Pahang,Male,34,6,133598.4,1,1,13107.24,1
515,15682048,Dwi,Dwi,605,Johor,Female,51,3,136188.78,1,1,67110.59,1
516,15746902,Zaid,Rafi,793,Selangor,Male,38,9,0,2,0,88225.02,1
517,15752081,Dwi,Bella,468,Pahang,Female,56,10,0,3,1,62256.87,0
518,15781307,Hasan ,Umar ,779,Selangor,Male,37,7,120092.52,2,0,135925.72,1
519,15775912,Amri,Amin,698,Johor,Male,48,4,101238.24,2,1,177815.87,0
520,15745417,Tariq ,Hasan ,707,Selangor,Male,58,6,89685.92,1,1,126471.13,0
521,15671256,Elsa,Asha ,850,Kelantan,Female,35,1,211774.31,1,0,188574.12,1
522,15653547,Zaid,Syamsul,850,Pahang,Male,56,7,131317.48,1,1,119175.45,1
523,15595766,Ghani ,Ghani ,527,Selangor,Male,37,5,93722.73,2,1,139093.73,1
524,15742358,Amin,Zaid,696,Johor,Male,32,8,101160.99,1,1,115916.55,1
525,15763274,Tariq ,Abu,661,Kelantan,Male,48,3,120320.54,1,0,96463.25,0
526,15786063,Salma,Tia,776,Pahang,Female,31,2,0,2,1,112349.51,1
527,15600258,Amri,Fauzi ,701,Selangor,Male,43,2,0,2,1,165303.79,1
528,15573318,Rafi,Zaid,610,Pahang,Male,26,8,0,2,0,166031.08,1
529,15653849,Hawa,Zara,572,Pahang,Female,48,3,152827.99,1,0,38411.79,1
530,15694272,Jamil ,Zaid,673,Kelantan,Male,30,1,64097.75,1,1,77783.35,1
531,15736112,Mila,Bella,519,Pahang,Female,57,2,119035.35,2,1,29871.79,1
532,15749851,Samima,Zainab,702,Selangor,Female,26,4,135219.57,1,1,59747.63,0
533,15663478,Ramli ,Abu,729,Johor,Male,32,6,93694.42,1,1,79919.13,1
534,15592300,Amri,Amin,543,Pahang,Male,35,10,59408.63,1,0,76773.53,1
535,15567832,Fiza,Latifa,550,Kelantan,Female,40,7,114354.95,1,0,54018.93,1
536,15776780,Rafi,Imran ,608,Pahang,Male,59,1,0,1,0,70649.64,1
537,15592846,Imran ,Daud ,639,Kelantan,Male,35,10,128173.9,2,0,59093.39,1
538,15739803,Rafi,Daud ,686,Pahang,Male,34,9,0,2,0,127569.8,1
539,15794142,Fiza,Fiza,564,Kelantan,Female,62,5,114931.35,3,1,18260.98,0
540,15762729,Fiza,Zainab,745,Selangor,Female,28,1,111071.36,1,0,73275.96,1
541,15667896,Ramzi ,Rafi,833,Johor,Male,37,8,151226.18,2,1,136129.49,1
542,15626578,Tariq ,Hasan ,622,Selangor,Male,26,9,0,2,1,153237.59,1
543,15776223,Bella,Zara,597,Selangor,Female,42,4,64740.12,1,1,106841.12,1
544,15705953,Ramli ,Daud ,721,Selangor,Male,51,0,169312.13,1,0,109078.35,1
545,15802593,Lela,Fiza,504,Selangor,Female,49,7,0,3,1,87822.14,0
546,15615457,Hawa,Fiza,842,Johor,Female,44,2,112652.08,2,0,126644.98,1
547,15708916,Abu,Zaid,587,Selangor,Male,38,0,0,2,0,47414.15,1
548,15720187,Elsa,Zainab,479,Kelantan,Female,30,7,143964.36,2,0,41879.99,1
549,15595440,Umar ,Ramli ,508,Johor,Male,49,7,122451.46,2,1,75808.1,1
550,15600651,Ramzi ,Amin,749,Johor,Male,24,1,0,3,1,47911.03,1
551,15750141,Jolie,Mila,721,Selangor,Female,36,3,65253.07,2,0,28737.78,1
552,15657284,Rafi,Umar ,674,Kelantan,Male,47,6,106901.94,1,1,2079.2,1
553,15763063,Dwi,Hiza,685,Selangor,Female,25,10,128509.63,1,0,121562.33,1
554,15709324,Amri,Syamsul,417,Pahang,Male,34,7,0,2,0,55003.79,1
555,15711309,Daniel,Ramzi ,574,Pahang,Male,33,3,129834.67,1,0,193131.42,1
556,15775318,Ella,Bella,590,Kelantan,Female,51,3,154962.99,3,1,191932.27,0
557,15705515,Abu,Zaid,587,Selangor,Male,40,5,138241.9,2,0,159418.1,1
558,15634844,Ghani ,Umar ,598,Selangor,Male,41,3,91536.93,1,0,191468.78,1
559,15717046,Jamil ,Ghani ,741,Kelantan,Male,53,3,0,2,1,38913.68,1
560,15571816,Jolie,Zainab,850,Kelantan,Female,70,5,0,1,1,705.18,1
561,15670080,Mila,Zainab,584,Kelantan,Female,29,7,105204.01,1,1,138490.03,0
562,15800440,Amin,Zaid,650,Kelantan,Male,61,1,152968.73,1,1,82970.69,0
563,15665678,Umar ,Rafi,607,Pahang,Male,36,8,158261.68,1,1,76744.72,1
564,15665956,Lela,Ella,509,Kelantan,Female,46,1,0,1,0,71244.59,1
565,15788126,Fiza,Jolie,689,Kelantan,Female,38,6,121021.05,1,1,12182.15,1
566,15811773,Amin,Syamsul,543,Johor,Male,36,4,0,2,1,141210.5,1
567,15651674,Mila,Hawa,438,Selangor,Female,54,2,0,1,0,191763.07,0
568,15689614,Elsa,Ella,687,Kelantan,Female,63,1,137715.66,1,1,37938.74,1
569,15795564,Ramli ,Syamsul,737,Pahang,Male,31,5,121192.22,2,1,74890.58,1
570,15706647,Amri,Lutfi ,761,Johor,Male,31,7,0,3,1,166698.18,1
571,15728505,Ramzi ,Ghani ,601,Pahang,Male,44,1,100486.18,2,1,62678.53,1
572,15730076,Umar ,Imran ,651,Johor,Male,45,1,0,1,0,67740.08,1
573,15622003,Ramli ,Imran ,745,Pahang,Male,35,9,92566.53,2,0,161519.77,1
574,15607312,Nisha,Samima,648,Johor,Female,49,10,0,2,1,159835.78,1
575,15644753,Daud ,Umar ,848,Selangor,Male,40,3,110929.96,1,1,30876.84,1
576,15653620,Latifa,Asha ,546,Kelantan,Female,27,8,0,2,1,14858.1,1
577,15761986,Ella,Zara,439,Johor,Female,32,3,138901.61,1,0,75685.97,1
578,15633922,Amin,Ramzi ,755,Johor,Male,30,4,123217.66,2,1,144183.1,0
579,15734674,Samima,Elsa,593,Selangor,Female,41,6,0,1,0,65170.66,1
580,15658032,Lutfi ,Daud ,701,Pahang,Male,39,2,0,2,1,82526.92,1
581,15692671,Khairul,Jamil ,701,Pahang,Male,36,8,0,2,0,169161.46,1
582,15737741,Dania,Mila,607,Selangor,Female,33,2,108431.87,2,1,109291.39,0
583,15576352,Samima,Fiza,586,Johor,Female,57,3,0,2,1,6057.81,0
584,15753719,Ella,Nisha,547,Kelantan,Female,30,9,72392.41,1,0,77077.14,1
585,15803689,Bella,Zara,647,Selangor,Female,51,1,119741.77,2,0,54954.51,0
586,15718057,Elsa,Mila,760,Pahang,Female,51,2,100946.71,1,0,179614.8,0
587,15722010,Tariq ,Rafi,621,Pahang,Male,53,9,170491.84,1,0,35588.07,1
588,15680998,Daud ,Amin,725,Johor,Male,44,5,0,1,1,117356.14,1
589,15614782,Jamil ,Daud ,526,Selangor,Male,36,1,0,1,0,160696.72,1
590,15591047,Hawa,Tia,519,Pahang,Female,47,6,157296.02,2,0,147278.43,0
591,15788291,Nisha,Jolie,713,Johor,Female,38,7,144606.22,1,1,56594.36,1
592,15604044,Ramzi ,Daud ,700,Selangor,Male,38,8,134811.3,1,0,1299.75,1
593,15679587,Fiza,Dwi,666,Pahang,Female,34,9,115897.12,1,1,25095.03,1
594,15775153,Imran ,Ramzi ,630,Selangor,Male,32,4,82034,1,0,146326.45,0
595,15603925,Hawa,Lela,779,Selangor,Female,26,4,174318.13,2,1,38296.21,0
596,15680970,Lela,Lela,611,Selangor,Female,41,2,114206.84,1,0,164061.6,1
597,15697183,Ramzi ,Lutfi ,685,Selangor,Male,43,9,0,2,0,107811.28,1
598,15567446,Sadiq ,Khairul,646,Selangor,Male,39,9,111574.41,1,1,30838.51,1
599,15637476,Mila,Rose,683,Kelantan,Female,57,5,162448.69,1,0,9221.78,0
600,15714939,Lela,Zainab,484,Pahang,Female,34,4,148249.54,1,1,33738.27,0
601,15683503,Asha ,Hiza,601,Pahang,Female,43,8,0,3,1,110916.15,0
602,15645569,Jolie,Dania,762,Johor,Female,26,7,123709.46,2,1,169654.57,1
603,15782569,Fiza,Jolie,687,Selangor,Female,72,9,0,1,1,69829.4,0
604,15592387,Lutfi ,Khairul,566,Selangor,Male,30,5,0,1,0,54926.51,1
605,15609286,Ramli ,Syamsul,702,Johor,Male,37,10,150525.8,1,1,94728.49,1
606,15814035,Abu,Abu,601,Pahang,Male,29,9,0,1,1,80393.27,1
607,15661249,Syamsul,Amri,699,Johor,Male,53,4,0,2,1,111307.98,0
608,15629117,Ramzi ,Ramli ,584,Kelantan,Male,28,10,0,2,0,19834.32,1
609,15607170,Ramli ,Amri,699,Selangor,Male,35,5,0,2,1,78397.24,1
610,15586585,Jolie,Salma,698,Kelantan,Female,51,2,111018.98,1,0,86410.28,1
611,15686611,Hasan ,Rafi,495,Johor,Male,30,10,129755.99,1,0,172749.65,0
612,15603203,Elsa,Jolie,650,Kelantan,Female,27,6,0,2,0,1002.39,1
613,15619857,Ella,Jolie,605,Pahang,Female,64,2,129555.7,1,1,13601.79,1
614,15805062,Fauzi ,Amin,667,Johor,Male,38,1,87202.38,1,1,77866.91,1
615,15660271,Fauzi ,Imran ,688,Kelantan,Male,26,8,146133.39,1,1,175296.76,1
616,15745295,Mila,Lela,727,Selangor,Female,31,0,0,1,0,121751.04,1
617,15719352,Ramli ,Amri,754,Selangor,Male,39,6,170184.99,2,0,89593.26,1
